,real,predict,a,b,c,d
4702,0.0,0.0,6,13,0,9
4703,25876.36001159302,21789.865556067074,6,13,0,5
4704,425.5523780687943,508.1609441138654,6,13,0,3
4705,7081.9417082997115,20228.734932964708,6,13,0,10
4706,11500.557987058568,21240.51625833505,6,13,0,6
4707,420.2277312344705,414.8933809636468,6,13,0,7
4708,20030.071699117427,21957.89510474964,6,13,0,2
4709,338.12916707003075,390.5399280712844,6,13,0,8
4710,233.46288759614765,191.87652961055983,6,25,0,1
4711,199.79958861581915,186.12487249393968,6,25,0,4
4712,0.0,0.0,6,25,0,9
4713,2306.112471265015,2417.2676289016786,6,25,0,5
4714,235.0022795903377,190.17242232782374,6,25,0,3
4715,240.48867203266965,751.5983164204138,6,25,0,10
4716,1582.6925507542362,2399.777740851608,6,25,0,6
4717,85.30043509724722,86.81424399147338,6,25,0,7
4718,2039.4868963179056,2434.7256002111108,6,25,0,2
4719,78.07892774877263,65.67175877609597,6,25,0,8
4720,1425.2693780485884,1255.393447179839,6,11,0,1
4721,1199.8844476861732,1190.357843018006,6,11,0,4
4722,0.0,0.0,6,11,0,9
4723,9943.718699898678,11054.088025339024,6,11,0,5
4724,1569.6717027671077,1232.8716394820037,6,11,0,3
4725,2443.887965615761,5743.09416410645,6,11,0,10
4726,10284.127383943725,11325.64885752885,6,11,0,6
4727,794.0595149907525,768.8167122005847,6,11,0,7
4728,11988.533353298488,11292.607283572594,6,11,0,2
4729,650.2780327552556,560.1201327681979,6,11,0,8
4730,4305.147400851705,4566.07110032324,6,26,0,1
4731,3093.299245429001,4421.937713109456,6,26,0,4
4732,0.0,0.0,6,26,0,9
4733,3380.253125697132,3150.6751742043166,6,26,0,5
4734,5378.411890150101,4567.583305497421,6,26,0,3
4735,827.3035809795421,1891.1973311450013,6,26,0,10
4736,2609.0564641382557,3132.8092068166084,6,26,0,6
4737,4000.8474717797344,4315.474059420922,6,26,0,7
4738,3083.5648711007407,3145.023062401191,6,26,0,2
4739,3602.360715943785,2771.5149766042723,6,26,0,8
4740,498.0724291822091,509.5618786044575,6,27,0,1
4741,418.76723403173605,538.8151105833034,6,27,0,4
4742,0.0,0.0,6,27,0,9
4743,711.4618839175333,755.9465900551601,6,27,0,5
4744,372.28637859069903,519.906698324991,6,27,0,3
4745,101.1293683882253,251.26488271840583,6,27,0,10
4746,714.7478954556559,719.5411966862653,6,27,0,6
4747,464.38378686144404,488.9046947952238,6,27,0,7
4748,858.6206851318395,786.7470704656322,6,27,0,2
4749,393.2588060764467,380.0492131016534,6,27,0,8
4750,1520.48582895857,1166.2594014942579,6,4,0,1
4751,1185.3343852358705,1248.0991221299805,6,4,0,4
4752,0.0,0.0,6,4,0,9
4753,335.43910639851003,314.1549867906107,6,4,0,5
4754,1224.5444951137215,1178.7645571311218,6,4,0,3
4755,50.161351672183216,137.54476853735525,6,4,0,10
4756,267.7202288918495,308.8673241228083,6,4,0,6
4757,916.5785591361572,1037.547870525103,6,4,0,7
4758,320.07512329368694,317.2830292003829,6,4,0,2
4759,1090.86441461088,959.4205406910755,6,4,0,8
4760,284.3347280617625,314.97280217765046,6,16,0,1
4761,347.6824634359776,300.17715866849557,6,16,0,4
4762,0.0,0.0,6,16,0,9
4763,498.3555800790999,657.874752453982,6,16,0,5
4764,285.1842537657668,300.08344983972626,6,16,0,3
4765,56.040827155395554,186.4211489920776,6,16,0,10
4766,811.7362180696582,631.1548771196063,6,16,0,6
4767,240.485829464372,274.13423036791687,6,16,0,7
4768,471.20125538740086,621.1739518420453,6,16,0,2
4769,214.22220332711208,206.60777029042936,6,16,0,8
4770,33.711522988326756,29.29013016245107,6,28,0,1
4771,27.30188027808072,28.32439285707631,6,28,0,4
4772,0.0,0.0,6,28,0,9
4773,279.77273810359765,281.0327510442723,6,28,0,5
4774,26.043401601239744,28.455388751008933,6,28,0,3
4775,47.96903699982735,101.3764000548571,6,28,0,10
4776,230.7275860249293,292.89245645141983,6,28,0,6
4777,24.611948802570172,23.909619964047206,6,28,0,7
4778,260.5595702481634,299.2882641726215,6,28,0,2
4779,19.57622040841753,21.534921055514324,6,28,0,8
4780,17.774413555073032,19.267410831717697,6,29,0,1
4781,19.594907761745752,19.303382962478448,6,29,0,4
4782,0.0,0.0,6,29,0,9
4783,157.48783253136972,209.80807695128973,6,29,0,5
4784,14.675434255588577,18.857806705945006,6,29,0,3
4785,22.27414848651026,71.93227976605469,6,29,0,10
4786,250.80633871423697,204.93898364610217,6,29,0,6
4787,18.380648077399123,17.320545352761307,6,29,0,7
4788,180.92592305596622,211.35667884676286,6,29,0,2
4789,15.834053835454288,16.12910202007919,6,29,0,8
4790,609.1279765954503,621.54520528381,6,5,0,1
4791,677.936828252876,630.7096939233525,6,5,0,4
4792,0.0,0.0,6,5,0,9
4793,228.62385914933324,231.14560757796156,6,5,0,5
4794,710.031878796443,617.5774091586059,6,5,0,3
4795,22.26256810464614,83.47352084739998,6,5,0,10
4796,242.35087280638325,248.52758611515154,6,5,0,6
4797,513.9893850764264,608.9794230125431,6,5,0,7
4798,262.94998765973037,242.27724803316352,6,5,0,2
4799,594.9126034774622,556.649859107548,6,5,0,8
4800,6805.09823055799,6891.409267769027,6,30,0,1
4801,5962.0028724414615,6716.599138728495,6,30,0,4
4802,0.0,0.0,6,30,0,9
4803,3345.03749682635,3351.586422125814,6,30,0,5
4804,7232.853149299295,7072.665835103313,6,30,0,3
4805,523.1939661707631,1133.1240429400145,6,30,0,10
4806,3878.799200626588,3132.894923357129,6,30,0,6
4807,6113.503219823416,6529.893825293565,6,30,0,7
4808,3293.5490193923365,3244.5808433791767,6,30,0,2
4809,4463.084501547486,4660.2280489521945,6,30,0,8
4810,5198.961270782114,5519.636714632377,6,31,0,1
4811,5425.870738414258,5404.289001292295,6,31,0,4
4812,0.0,0.0,6,31,0,9
4813,4055.2121268534374,3817.356679970738,6,31,0,5
4814,5055.668383427727,5593.880485589388,6,31,0,3
4815,370.6704041925019,1294.8610664045495,6,31,0,10
4816,4089.070406337864,3922.5201416614364,6,31,0,6
4817,5898.831161239792,4557.89757429085,6,31,0,7
4818,2981.123850806266,4095.0093148778687,6,31,0,2
4819,2862.1065302315455,3668.7036521091773,6,31,0,8
4820,756.7292066089084,651.6473446599656,6,15,0,1
4821,584.1572725288918,637.1281665818644,6,15,0,4
4822,0.0,0.0,6,15,0,9
4823,1233.2269295285005,1010.0643294724983,6,15,0,5
4824,786.5771366681901,677.2091351262827,6,15,0,3
4825,125.88448695942473,304.1338050128284,6,15,0,10
4826,852.9549804998258,1035.6135812811556,6,15,0,6
4827,640.2043906019949,631.4040968260191,6,15,0,7
4828,890.961634317146,969.3924170213313,6,15,0,2
4829,366.05905680792426,401.07119682300345,6,15,0,8
4830,897.8936385582631,886.1623801576422,6,14,0,1
4831,781.8730121121704,910.8969435942222,6,14,0,4
4832,0.0,0.0,6,14,0,9
4833,2095.5916204577015,2684.162141985139,6,14,0,5
4834,702.5686639034273,877.1185128104889,6,14,0,3
4835,412.27425598780786,1009.2045435782554,6,14,0,10
4836,3517.595234128971,2532.1569589837036,6,14,0,6
4837,811.1272756583796,867.7124946057404,6,14,0,7
4838,3238.1941211200547,2729.2246894761156,6,14,0,2
4839,674.9138974623196,682.1482884033403,6,14,0,8
4840,521.4423101410949,627.587067258414,6,32,0,1
4841,732.5852208549001,591.9325446272221,6,32,0,4
4842,0.0,0.0,6,32,0,9
4843,9.747213834427397,13.06438562346772,6,32,0,5
4844,679.5535240476429,590.2429832833852,6,32,0,3
4845,1.961504686745364,3.8241022950413632,6,32,0,10
4846,13.192274591842716,13.053597080354052,6,32,0,6
4847,672.207328737917,585.905452425962,6,32,0,7
4848,9.181450916393713,13.473149342736995,6,32,0,2
4849,570.4971029039574,472.3440284645066,6,32,0,8
4850,297.61229590161247,312.6864952333425,6,1,0,1
4851,275.94829299285743,301.2602362205228,6,1,0,4
4852,0.0,0.0,6,1,0,9
4853,452.5057458214409,422.92526315926943,6,1,0,5
4854,294.7140479505475,300.9462842692517,6,1,0,3
4855,67.18349955629887,158.53059298731205,6,1,0,10
4856,441.5730214276001,419.4270874845478,6,1,0,6
4857,253.51926726684897,241.3780613809875,6,1,0,7
4858,466.1671167715,424.1073144707574,6,1,0,2
4859,233.1356649406456,205.59180686767465,6,1,0,8
4860,4.042625164731186,4.762593397960796,6,33,0,1
4861,5.3615017097166415,4.88778545889547,6,33,0,4
4862,0.0,0.0,6,33,0,9
4863,1.2296352958424386,1.2577722156663889,6,33,0,5
4864,4.253167888994712,4.7735525680995545,6,33,0,3
4865,0.7092181035363101,1.1311120897141491,6,33,0,10
4866,1.1800859176086254,1.1643377016737555,6,33,0,6
4867,5.056320246176082,4.9534320636273845,6,33,0,7
4868,1.2052936293654308,1.2408500691775968,6,33,0,2
4869,4.377940365732285,3.4710251036110247,6,33,0,8
4870,970.955187686978,812.5731613746353,6,34,0,1
4871,869.5956602651959,804.3075308076773,6,34,0,4
4872,0.0,0.0,6,34,0,9
4873,57.77277997144122,61.23278550297629,6,34,0,5
4874,512.5005800144044,782.5041041762497,6,34,0,3
4875,3.3556740972531887,6.70560719316527,6,34,0,10
4876,78.80490558320335,61.078775772444814,6,34,0,6
4877,1165.0873576775425,778.1885622603812,6,34,0,7
4878,52.859711838698864,56.745093333609255,6,34,0,2
4879,701.8506746360292,572.1191764152409,6,34,0,8
4880,52.69636998248333,49.40160871768389,6,35,0,1
4881,59.16044066660401,49.67018151610722,6,35,0,4
4882,0.0,0.0,6,35,0,9
4883,401.13343799481544,419.04908767101796,6,35,0,5
4884,49.196668919602196,47.62509577487647,6,35,0,3
4885,53.57741446095943,154.85186687672675,6,35,0,10
4886,534.0445263226113,419.33208436620913,6,35,0,6
4887,38.32901699855645,40.04846565253802,6,35,0,7
4888,284.9053090166633,402.6161953535902,6,35,0,2
4889,39.13858135989703,36.80370566959607,6,35,0,8
4890,9.407913238272885,10.360773500638185,6,36,0,1
4891,10.660930194643084,10.44112172909522,6,36,0,4
4892,0.0,0.0,6,36,0,9
4893,45.76972966552616,51.50099129608211,6,36,0,5
4894,10.195319361475175,10.447019103503392,6,36,0,3
4895,9.320849219163055,23.328764541652795,6,36,0,10
4896,41.40058117186235,48.835712996291505,6,36,0,6
4897,9.558611967857445,9.616260018484668,6,36,0,7
4898,45.88696214849836,50.806236630309435,6,36,0,2
4899,10.235535435690272,8.819980050332044,6,36,0,8
4900,104.8783891121262,112.62112719997168,6,3,0,1
4901,124.76754983967355,117.98442306292173,6,3,0,4
4902,0.0,0.0,6,3,0,9
4903,993.5806589769054,982.2287092940361,6,3,0,5
4904,128.1835301553492,115.5355025902861,6,3,0,3
4905,140.59899940513606,350.86732459968175,6,3,0,10
4906,854.08516250788,1012.1301037178207,6,3,0,6
4907,76.23313723817776,87.48024768020774,6,3,0,7
4908,474.14244098930476,1050.9519402621338,6,3,0,2
4909,77.91937898947945,82.3429616954605,6,3,0,8
4910,12698.617433146806,10704.837180734254,6,10,0,1
4911,9361.971893214799,10438.887126932648,6,10,0,4
4912,0.0,0.0,6,10,0,9
4913,9894.133566718963,9210.556573933865,6,10,0,5
4914,10693.752653138908,10300.443275119747,6,10,0,3
4915,1640.8070205436272,4533.7556813181645,6,10,0,10
4916,6079.392189601402,9016.409457655762,6,10,0,6
4917,13332.286661432181,9934.848562521724,6,10,0,7
4918,4911.874913333671,9409.781017480316,6,10,0,2
4919,8166.718361377895,8288.81387750388,6,10,0,8
4920,1094.8725966632448,1599.9576549424635,4,17,0,1
4921,1491.3189861054004,1614.4651336244656,4,17,0,4
4922,6559.666819218382,7441.512623577012,4,17,0,9
4923,1923.9533135352935,1888.6534944363284,4,17,0,5
4924,1423.2038280990023,1665.9542433317404,4,17,0,3
4925,400.00569852076694,1239.5320585193206,4,17,0,10
4926,1863.7663181414785,1895.861209560304,4,17,0,6
4927,523.2103528325905,865.6542745060282,4,17,0,7
4928,1764.046331232457,1936.510485589542,4,17,0,2
4929,884.5126194509392,829.5018504489694,4,17,0,8
4930,1396.692625526734,1255.3908784686982,4,2,0,1
4931,945.8172637053436,1233.3446939039013,4,2,0,4
4932,246.37757448956762,197.06075750237346,4,2,0,9
4933,1496.2654281973312,1505.0269298440935,4,2,0,5
4934,1104.0102008356298,1201.40309584921,4,2,0,3
4935,344.26735873273674,738.3333352220101,4,2,0,10
4936,1615.6255625000595,1445.7466226502015,4,2,0,6
4937,927.0682429739169,1032.7019383052232,4,2,0,7
4938,1328.079504720532,1459.154882395839,4,2,0,2
4939,874.1831947018716,887.3003023920844,4,2,0,8
4940,5.617520089641457,4.675324156835903,4,18,0,1
4941,5.543883525444954,4.497353000290237,4,18,0,4
4942,3.952536051426121,3.005219397207668,4,18,0,9
4943,4.821783780652192,4.485155973930394,4,18,0,5
4944,2.878412464397647,4.595400501861152,4,18,0,3
4945,1.5367764863138444,2.6401909680490574,4,18,0,10
4946,5.398891480446762,4.268771745941459,4,18,0,6
4947,1.7837991664288508,2.0921019297919767,4,18,0,7
4948,4.653116423740373,4.25967451726088,4,18,0,2
4949,1.179491373052357,1.4427769457203383,4,18,0,8
4950,11739.032442635733,15061.280267704802,4,19,0,1
4951,14617.555910362287,15297.83143021095,4,19,0,4
4952,5198.459996312167,4844.340690442575,4,19,0,9
4953,5183.140755056342,5427.361625578769,4,19,0,5
4954,15821.605241863623,15369.016938127601,4,19,0,3
4955,859.3675387326099,2124.0020921940245,4,19,0,10
4956,5689.033423387538,5453.776431890773,4,19,0,6
4957,11321.348733946452,13792.550283122413,4,19,0,7
4958,4592.0720180761,5373.304087922966,4,19,0,2
4959,12847.089945233154,10768.0209001478,4,19,0,8
4960,1236.4481504553778,1710.5668935144454,4,6,0,1
4961,1895.438194737229,1690.2637536740356,4,6,0,4
4962,275.58777386070653,280.23109771399294,4,6,0,9
4963,1237.878843835155,1234.426931657255,4,6,0,5
4964,1541.44647758183,1683.371498088756,4,6,0,3
4965,119.06958577733475,275.2051451295159,4,6,0,10
4966,1407.982557521979,1291.0769977830607,4,6,0,6
4967,1498.057235960583,1520.8710521205576,4,6,0,7
4968,1447.3095060426772,1257.0032893959396,4,6,0,2
4969,1238.0002664342744,1298.1730219430929,4,6,0,8
4970,1836.9023535255074,1794.3447385879376,4,20,0,1
4971,1816.6540914667776,1751.384261557963,4,20,0,4
4972,187.40809586986546,235.5566041186635,4,20,0,9
4973,954.6695996135987,870.5397150705905,4,20,0,5
4974,1627.305959348511,1727.018288158377,4,20,0,3
4975,164.2543127880325,440.3280655774561,4,20,0,10
4976,1052.0799024605951,884.1834428856695,4,20,0,6
4977,1789.1117907513772,1704.489568464015,4,20,0,7
4978,909.4595905130208,884.7930898071605,4,20,0,2
4979,1518.4736465924293,1519.54559452211,4,20,0,8
4980,1110.9931666494558,925.4424991163417,4,21,0,1
4981,744.511350435075,903.1025445795264,4,21,0,4
4982,44.604091047819686,44.20029443320254,4,21,0,9
4983,569.028257968892,565.0917754628612,4,21,0,5
4984,1211.8813629193785,926.0749854225417,4,21,0,3
4985,35.98949739658938,97.59062950610101,4,21,0,10
4986,567.2156419005298,598.9026969511114,4,21,0,6
4987,920.7999951384618,787.2111419485051,4,21,0,7
4988,503.0370754161658,555.4697306814435,4,21,0,2
4989,762.869670307695,709.7824709233422,4,21,0,8
4990,6179.703078249008,6325.92586350286,4,8,0,1
4991,6372.883940139247,5916.573747660529,4,8,0,4
4992,755.9132434201825,876.4192109279957,4,8,0,9
4993,1758.068607242225,1887.6091372521432,4,8,0,5
4994,5788.236551704715,6034.894889973502,4,8,0,3
4995,298.26739837798334,716.1996562605663,4,8,0,10
4996,2352.566268372107,1949.6478157353147,4,8,0,6
4997,4999.209608045253,5587.527818105955,4,8,0,7
4998,2018.5551273623869,1897.0685161526776,4,8,0,2
4999,4343.786376176482,4093.84122123576,4,8,0,8
5000,334.06900844044,399.5002849465499,4,12,0,1
5001,436.89946382175896,393.03182266055785,4,12,0,4
5002,168.54614122217384,161.6596057495323,4,12,0,9
5003,652.3168761455751,1099.2051268203184,4,12,0,5
5004,411.5308886394515,389.3631940669596,4,12,0,3
5005,93.91878020743853,247.37395153891612,4,12,0,10
5006,1042.5019496641232,1043.9632372650133,4,12,0,6
5007,388.03686872671614,362.1590042733287,4,12,0,7
5008,1650.513301659473,1089.3470412638408,4,12,0,2
5009,281.6335115805107,283.62109121535013,4,12,0,8
5010,544.4381370312132,457.6489235170985,4,22,0,1
5011,502.58485767615485,463.0207006194151,4,22,0,4
5012,106.43130207535691,95.79233752295313,4,22,0,9
5013,2383.4181551728257,2335.991190266744,4,22,0,5
5014,509.9582580300853,491.4252344155672,4,22,0,3
5015,45.74485545607226,161.50067407371353,4,22,0,10
5016,2197.9886461366054,2341.137301111986,4,22,0,6
5017,329.1550227694788,358.2733465140127,4,22,0,7
5018,2254.1919382679307,2329.393361211219,4,22,0,2
5019,292.0882757199289,255.7365168297867,4,22,0,8
5020,145.22279331013476,134.23158507414377,4,23,0,1
5021,155.43717269952032,133.1497555938422,4,23,0,4
5022,34.566023368260055,37.27960092068993,4,23,0,9
5023,128.7478314271011,95.69708229995189,4,23,0,5
5024,136.3039215960605,141.85513144523583,4,23,0,3
5025,10.900112862770785,27.230530155002423,4,23,0,10
5026,114.61022728705264,96.18435297032129,4,23,0,6
5027,119.9707293761631,115.16288635859148,4,23,0,7
5028,94.14149177472689,99.38737649586076,4,23,0,2
5029,89.32299160652263,90.95388294150533,4,23,0,8
5030,4562.775276799106,4263.23871404579,4,24,0,1
5031,4216.451383148747,4482.471182741589,4,24,0,4
5032,180.54471844224943,171.11597356839383,4,24,0,9
5033,3436.7958406758544,3347.9764280835,4,24,0,5
5034,4990.8092242914145,4472.172878704495,4,24,0,3
5035,344.7086392206446,894.2496903073759,4,24,0,10
5036,2605.6728269880446,3422.144794925031,4,24,0,6
5037,3808.398369484294,3486.9941964421296,4,24,0,7
5038,2725.9842917628257,3373.703914469535,4,24,0,2
5039,2787.082075608006,3061.279011425558,4,24,0,8
5040,2142.2063424582775,2183.5385030111265,4,7,0,1
5041,1618.3177882218808,2172.0603293614413,4,7,0,4
5042,74.10877580990473,65.61598910201461,4,7,0,9
5043,1978.986424132068,1991.6359234292086,4,7,0,5
5044,2123.494674163734,2124.6615013984965,4,7,0,3
5045,224.24551219163766,549.1119370342265,4,7,0,10
5046,2002.7989364914147,1982.482819885309,4,7,0,6
5047,1727.5471768638843,1846.8632867513334,4,7,0,7
5048,1898.6829754952314,2078.69218374467,4,7,0,2
5049,1761.8259132770027,1548.6196155972366,4,7,0,8
5050,2495.465789271286,2200.4290865064863,4,9,0,1
5051,2312.404798742013,2205.1802298160223,4,9,0,4
5052,85.43976832120508,94.10168892101895,4,9,0,9
5053,4937.509723037286,5542.211085632504,4,9,0,5
5054,1939.0737212093704,2103.8779649652815,4,9,0,3
5055,563.0569645190218,1507.9547324013565,4,9,0,10
5056,5254.412699673856,5751.113983537795,4,9,0,6
5057,1569.241609876003,1727.7474648457255,4,9,0,7
5058,7393.825551726536,5906.202914815667,4,9,0,2
5059,1440.1309087454881,1508.9731538388253,4,9,0,8
5060,2468.769244684814,2266.6264764016278,4,13,0,1
5061,2299.1659176052444,2251.4566633121667,4,13,0,4
5062,270.5548069256347,236.84017483020216,4,13,0,9
5063,2208.3014717810474,2602.570498852751,4,13,0,5
5064,2886.5859574546466,2242.7137942710315,4,13,0,3
5065,292.78648625980725,751.7079342048544,4,13,0,10
5066,2265.9140313217317,2566.9880955552485,4,13,0,6
5067,1691.4551748258225,2035.0151122787145,4,13,0,7
5068,2067.930210397771,2728.2996292007715,4,13,0,2
5069,1460.8884000054136,1683.002871728494,4,13,0,8
5070,608.9680485552313,593.8134064844437,4,25,0,1
5071,551.5377990748619,586.6730946922863,4,25,0,4
5072,191.30932400563853,177.9788044881285,4,25,0,9
5073,1825.8389923456027,1633.937649138663,4,25,0,5
5074,586.4407145792661,602.2226601043956,4,25,0,3
5075,211.99002845365095,405.68825291715166,4,25,0,10
5076,1739.204399202501,1670.1664756957512,4,25,0,6
5077,424.5074448185865,504.0382012593751,4,25,0,7
5078,1829.590931474402,1768.6855268115485,4,25,0,2
5079,435.6306662291245,440.6208189391034,4,25,0,8
5080,4739.469818373103,5208.293238040212,4,11,0,1
5081,5012.382011120446,5141.204865092936,4,11,0,4
5082,827.0763995532269,929.5031381925919,4,11,0,9
5083,3182.1968371227103,2670.4706712253455,4,11,0,5
5084,4599.914328330312,5108.174454980122,4,11,0,3
5085,337.1833890157331,685.9843053320857,4,11,0,10
5086,2985.612829479423,2740.2734097111475,4,11,0,6
5087,5124.008626847723,4604.215049443871,4,11,0,7
5088,2861.3194890149316,2608.1034105052663,4,11,0,2
5089,3561.81597014216,3415.44874693402,4,11,0,8
5090,1534.8076526237699,1677.8374932628496,4,26,0,1
5091,1679.8510042802652,1656.6113643566862,4,26,0,4
5092,202.5491629081095,195.52830331208244,4,26,0,9
5093,421.1880238152516,696.0725298571041,4,26,0,5
5094,1828.3744156483433,1717.1009817577233,4,26,0,3
5095,85.4487123714586,195.5141951004064,4,26,0,10
5096,669.1722424015531,708.040492710473,4,26,0,6
5097,1176.0038674896275,1571.505749729875,4,26,0,7
5098,729.1648460769401,679.8275901592926,4,26,0,2
5099,1670.5642532209858,1308.9022258315872,4,26,0,8
5100,4179.33405873695,4510.38733098645,4,27,0,1
5101,3705.127837162599,4393.710782229922,4,27,0,4
5102,63.03500001620377,70.48331141299089,4,27,0,9
5103,2204.1517675972377,1870.3573033829366,4,27,0,5
5104,5476.82179450559,4385.468680891791,4,27,0,3
5105,171.32623073556667,402.47181146723466,4,27,0,10
5106,1741.2319097085506,1869.66018723196,4,27,0,6
5107,4615.332970651126,4146.959521540835,4,27,0,7
5108,1403.1443109961322,1830.6092808420121,4,27,0,2
5109,3605.4570239764184,3673.3218365189873,4,27,0,8
5110,3362.587034633217,3723.562003519825,4,4,0,1
5111,3795.4429585650832,3481.6169321346865,4,4,0,4
5112,113.60427685295674,96.97244580451299,4,4,0,9
5113,4214.717139354342,3680.4597729576517,4,4,0,5
5114,3506.489117406793,3669.5190949856037,4,4,0,3
5115,387.83964042420115,873.5161693782431,4,4,0,10
5116,4117.691409329292,3640.320667671921,4,4,0,6
5117,2398.1891894318346,3029.8204612734025,4,4,0,7
5118,3547.0431793547077,3838.1629581612997,4,4,0,2
5119,3009.225401384879,2628.4898672342433,4,4,0,8
5120,995.9207601426008,1070.2893232168199,4,16,0,1
5121,1071.1121446708555,1069.691815358501,4,16,0,4
5122,38.627144614236286,38.033209428466044,4,16,0,9
5123,1330.9018696635503,1123.266873646205,4,16,0,5
5124,1030.4550405700882,1081.9081375328278,4,16,0,3
5125,166.79845804778822,406.16893979055095,4,16,0,10
5126,820.989005728446,1086.538408545982,4,16,0,6
5127,924.0250779343116,850.4111335669116,4,16,0,7
5128,1294.3962759225028,1115.658778608914,4,16,0,2
5129,640.8872274780009,772.09453408647,4,16,0,8
5130,297.860621933885,321.7260693975129,4,28,0,1
5131,359.5370513132983,326.0069611849127,4,28,0,4
5132,26.3240291225307,26.628204470660663,4,28,0,9
5133,243.31333444769905,235.55902038724068,4,28,0,5
5134,288.44023530243965,335.27692815799907,4,28,0,3
5135,20.221051193839447,68.79739193954052,4,28,0,10
5136,254.90072075253934,236.51557250216453,4,28,0,6
5137,251.04226053272052,289.0842837133652,4,28,0,7
5138,226.77220674243702,234.56868610905042,4,28,0,2
5139,264.66511100452607,241.13772316542958,4,28,0,8
5140,222.69713546131445,250.57533648790167,4,29,0,1
5141,211.8516644149202,260.055398243548,4,29,0,4
5142,11.762475236677945,12.298703429526787,4,29,0,9
5143,142.01315942556855,163.52866631861824,4,29,0,5
5144,196.8944909483565,246.13054736980465,4,29,0,3
5145,15.229169288487686,55.80916088926839,4,29,0,10
5146,170.06501040660163,164.62599233683545,4,29,0,6
5147,105.80312737938614,189.71150636191945,4,29,0,7
5148,182.66410695011766,158.1795038454326,4,29,0,2
5149,139.86506594883707,155.69789931572646,4,29,0,8
5150,744.6820807197626,658.6647423461386,4,5,0,1
5151,573.4406217713479,654.3689360523082,4,5,0,4
5152,105.00378793351332,115.66397297128611,4,5,0,9
5153,2588.4796623927973,2241.6420392449536,4,5,0,5
5154,625.4617639618423,667.9047482464218,4,5,0,3
5155,291.33710727658536,723.8574003255519,4,5,0,10
5156,2474.221774795181,2341.148998805343,4,5,0,6
5157,450.4315250546156,483.9920575030054,4,5,0,7
5158,1706.062904327834,2167.9349254200847,4,5,0,2
5159,443.65473166236654,397.88704113755773,4,5,0,8
5160,3413.60572183083,3813.4793534439195,4,30,0,1
5161,3863.3836360904847,3755.2087974838805,4,30,0,4
5162,201.88762156692778,221.07958155830298,4,30,0,9
5163,8137.8215142269,8416.278444662723,4,30,0,5
5164,3638.419940124971,3632.187634249272,4,30,0,3
5165,644.8240596316047,1650.6090869530958,4,30,0,10
5166,8338.635422025638,8262.874061610071,4,30,0,6
5167,3192.920063824309,3035.86354328089,4,30,0,7
5168,6944.02898249983,8018.132883169737,4,30,0,2
5169,2985.6382146825135,2585.090168460595,4,30,0,8
5170,1992.3955110239433,2135.792811639965,4,31,0,1
5171,2232.253758164113,2106.365269633059,4,31,0,4
5172,331.9471660186216,450.89152368163764,4,31,0,9
5173,911.174415066289,990.2937593216683,4,31,0,5
5174,2410.357156248636,2153.7233268602467,4,31,0,3
5175,123.32904300500644,342.15409273850526,4,31,0,10
5176,1091.4691048756576,985.4378461321528,4,31,0,6
5177,1812.287717869076,1690.8754229272918,4,31,0,7
5178,986.0931285469065,948.5608513653235,4,31,0,2
5179,1669.6004094859636,1532.749708923859,4,31,0,8
5180,1467.8735016367543,1358.2279699069068,4,15,0,1
5181,1157.508921740673,1322.3054953215394,4,15,0,4
5182,48.463044071371414,46.21021002855165,4,15,0,9
5183,1480.4669614935156,1829.1708732821419,4,15,0,5
5184,1233.7098461991939,1329.0038321182142,4,15,0,3
5185,248.25297154059666,566.2889346724712,4,15,0,10
5186,1946.6769183366084,1836.9538591977937,4,15,0,6
5187,1107.3033736993548,1049.9476138868386,4,15,0,7
5188,2212.363937203999,1847.5308692674269,4,15,0,2
5189,772.2996673208385,889.7492239026946,4,15,0,8
5190,4719.824766991242,4368.759695487537,4,14,0,1
5191,3832.963520232662,4595.239195738122,4,14,0,4
5192,473.393970968806,429.6786372463309,4,14,0,9
5193,4514.023570923061,4263.97608871746,4,14,0,5
5194,4384.627893325565,4285.716459058747,4,14,0,3
5195,541.8252119931478,1492.499246489678,4,14,0,10
5196,4136.3456891467,4400.696170727753,4,14,0,6
5197,4760.6966669960275,4106.621754609924,4,14,0,7
5198,4819.16227163489,4220.139300562949,4,14,0,2
5199,3609.4324692674786,3634.6658434985898,4,14,0,8
5200,7.623001239950606,6.0214607004596,4,32,0,1
5201,7.986522798552301,6.532808194666455,4,32,0,4
5202,62.55256201423696,63.598725760342816,4,32,0,9
5203,106.97879889584225,105.53210066870312,4,32,0,5
5204,7.107189261259409,6.6551691229634455,4,32,0,3
5205,35.79848926209651,71.17400708656943,4,32,0,10
5206,111.86480480741776,106.12938411440712,4,32,0,6
5207,3.582989212748777,3.5736057809010604,4,32,0,7
5208,82.12511349875156,116.9747991778338,4,32,0,2
5209,2.4395096985721305,2.8289131371659613,4,32,0,8
5210,956.1932008063415,932.5209181632773,4,1,0,1
5211,901.0136340946696,925.0541342568899,4,1,0,4
5212,12.009481599841699,10.942468401603714,4,1,0,9
5213,947.0200643489645,980.0071215288885,4,1,0,5
5214,910.6596112285027,919.4543408080875,4,1,0,3
5215,116.80125487452527,317.07998295628266,4,1,0,10
5216,1095.8482916513963,970.9946263498955,4,1,0,6
5217,603.2697925056218,646.5436405972181,4,1,0,7
5218,993.6115106309671,958.4041928626034,4,1,0,2
